s_names,t_names,th_names,values
UserC,Induction stove,h11_mw11,0.0
UserC,Induction stove,h12_mw11,0.0
UserC,Induction stove,h13_mw11,0.0
UserC,Induction stove,h14_mw11,0.0
UserC,Induction stove,h15_mw11,0.0
UserC,Induction stove,h16_mw11,0.0
UserC,Induction stove,h17_mw11,0.0
UserC,Induction stove,h18_mw11,0.0
UserC,Induction stove,h19_mw11,0.0
UserC,Induction stove,h20_mw11,0.0
UserC,Induction stove,h21_mw11,0.0
UserC,Induction stove,h22_mw11,0.0
UserC,Induction stove,h23_mw11,0.0
UserC,Induction stove,h24_mw11,0.0
UserC,Induction stove,h01_mw12,0.0
UserC,Induction stove,h02_mw12,0.0
UserC,Induction stove,h03_mw12,0.0
UserC,Induction stove,h04_mw12,0.0
UserC,Induction stove,h05_mw12,0.0
UserC,Induction stove,h06_mw12,0.0
UserC,Induction stove,h07_mw12,0.0
UserC,Induction stove,h08_mw12,0.0
UserC,Induction stove,h09_mw12,0.0
UserC,Induction stove,h10_mw12,0.0
UserC,Induction stove,h11_mw12,0.0
UserC,Induction stove,h12_mw12,0.0
UserC,Induction stove,h13_mw12,0.0
UserC,Induction stove,h14_mw12,0.0
UserC,Induction stove,h15_mw12,0.0
UserC,Induction stove,h16_mw12,0.0
UserC,Induction stove,h17_mw12,0.0
UserC,Induction stove,h18_mw12,0.0
UserC,Induction stove,h19_mw12,0.0
UserC,Induction stove,h20_mw12,0.0
UserC,Induction stove,h21_mw12,0.0
UserC,Induction stove,h22_mw12,0.0
UserC,Induction stove,h23_mw12,0.0
UserC,Induction stove,h24_mw12,0.0
UserC,Induction stove,h01_mw13,0.0
UserC,Induction stove,h02_mw13,0.0
UserC,Induction stove,h03_mw13,0.0
UserC,Induction stove,h04_mw13,0.0
UserC,Induction stove,h05_mw13,0.0
UserC,Induction stove,h06_mw13,0.0
UserC,Induction stove,h07_mw13,0.0
UserC,Induction stove,h08_mw13,0.0
UserC,Induction stove,h09_mw13,0.0
UserC,Induction stove,h10_mw13,0.0
UserC,Induction stove,h11_mw13,0.0
UserC,Induction stove,h12_mw13,0.0
UserC,Induction stove,h13_mw13,0.0
UserC,Induction stove,h14_mw13,0.0
UserC,Induction stove,h15_mw13,0.0
UserC,Induction stove,h16_mw13,0.0
UserC,Induction stove,h17_mw13,0.0
UserC,Induction stove,h18_mw13,0.0
UserC,Induction stove,h19_mw13,0.0
UserC,Induction stove,h20_mw13,0.0
UserC,Induction stove,h21_mw13,0.0
UserC,Induction stove,h22_mw13,0.0
UserC,Induction stove,h23_mw13,0.0
UserC,Induction stove,h24_mw13,0.0
UserC,Induction stove,h01_mw14,0.0
UserC,Induction stove,h02_mw14,0.0
UserC,Induction stove,h03_mw14,0.0
UserC,Induction stove,h04_mw14,0.0
UserC,Induction stove,h05_mw14,0.0
UserC,Induction stove,h06_mw14,0.0
UserC,Induction stove,h07_mw14,0.0
UserC,Induction stove,h08_mw14,0.0
UserC,Induction stove,h09_mw14,0.0
UserC,Induction stove,h10_mw14,0.0
UserC,Induction stove,h11_mw14,0.0
UserC,Induction stove,h12_mw14,0.0
UserC,Induction stove,h13_mw14,0.0
UserC,Induction stove,h14_mw14,0.0
UserC,Induction stove,h15_mw14,0.0
UserC,Induction stove,h16_mw14,0.0
UserC,Induction stove,h17_mw14,0.0
UserC,Induction stove,h18_mw14,0.0
UserC,Induction stove,h19_mw14,0.0
UserC,Induction stove,h20_mw14,0.0
UserC,Induction stove,h21_mw14,0.0
UserC,Induction stove,h22_mw14,0.0
UserC,Induction stove,h23_mw14,0.0
UserC,Induction stove,h24_mw14,0.0
UserC,Induction stove,h01_su01,0.0
UserC,Induction stove,h02_su01,0.0
UserC,Induction stove,h03_su01,0.0
UserC,Induction stove,h04_su01,0.0
UserC,Induction stove,h05_su01,0.0
UserC,Induction stove,h06_su01,0.0
UserC,Induction stove,h07_su01,0.0
UserC,Induction stove,h08_su01,0.0
UserC,Induction stove,h09_su01,0.0
UserC,Induction stove,h10_su01,0.0
UserC,Induction stove,h11_su01,0.0
UserC,Induction stove,h12_su01,0.0
UserC,Induction stove,h13_su01,0.0
UserC,Induction stove,h14_su01,0.0
UserC,Induction stove,h15_su01,0.0
UserC,Induction stove,h16_su01,0.0
UserC,Induction stove,h17_su01,0.0
UserC,Induction stove,h18_su01,0.0
UserC,Induction stove,h19_su01,0.0
UserC,Induction stove,h20_su01,0.0
UserC,Induction stove,h21_su01,0.0
UserC,Induction stove,h22_su01,0.0
UserC,Induction stove,h23_su01,0.0
UserC,Induction stove,h24_su01,0.0
UserC,Induction stove,h01_su02,0.0
UserC,Induction stove,h02_su02,0.0
UserC,Induction stove,h03_su02,0.0
UserC,Induction stove,h04_su02,0.0
UserC,Induction stove,h05_su02,0.0
UserC,Induction stove,h06_su02,0.0
UserC,Induction stove,h07_su02,0.0
UserC,Induction stove,h08_su02,0.0
UserC,Induction stove,h09_su02,0.0
UserC,Induction stove,h10_su02,0.0
UserC,Induction stove,h11_su02,0.0
UserC,Induction stove,h12_su02,0.0
UserC,Induction stove,h13_su02,0.0
UserC,Induction stove,h14_su02,0.0
UserC,Induction stove,h15_su02,0.0
UserC,Induction stove,h16_su02,0.0
UserC,Induction stove,h17_su02,0.0
UserC,Induction stove,h18_su02,0.0
UserC,Induction stove,h19_su02,0.0
UserC,Induction stove,h20_su02,0.0
UserC,Induction stove,h21_su02,0.0
UserC,Induction stove,h22_su02,0.0
UserC,Induction stove,h23_su02,0.0
UserC,Induction stove,h24_su02,0.0
UserC,Induction stove,h01_su03,0.0
UserC,Induction stove,h02_su03,0.0
UserC,Induction stove,h03_su03,0.0
UserC,Induction stove,h04_su03,0.0
UserC,Induction stove,h05_su03,0.0
UserC,Induction stove,h06_su03,0.0
UserC,Induction stove,h07_su03,0.0
UserC,Induction stove,h08_su03,0.0
UserC,Induction stove,h09_su03,0.0
UserC,Induction stove,h10_su03,0.0
UserC,Induction stove,h11_su03,0.0
UserC,Induction stove,h12_su03,0.0
UserC,Induction stove,h13_su03,0.0
UserC,Induction stove,h14_su03,0.0
UserC,Induction stove,h15_su03,0.0
UserC,Induction stove,h16_su03,0.0
UserC,Induction stove,h17_su03,0.0
UserC,Induction stove,h18_su03,0.0
UserC,Induction stove,h19_su03,0.0
UserC,Induction stove,h20_su03,0.0
UserC,Induction stove,h21_su03,0.0
UserC,Induction stove,h22_su03,0.0
UserC,Induction stove,h23_su03,0.0
UserC,Induction stove,h24_su03,0.0
UserC,Induction stove,h01_su04,0.0
UserC,Induction stove,h02_su04,0.0
UserC,Induction stove,h03_su04,0.0
UserC,Induction stove,h04_su04,0.0
UserC,Induction stove,h05_su04,0.0
UserC,Induction stove,h06_su04,0.0
UserC,Induction stove,h07_su04,0.0
UserC,Induction stove,h08_su04,0.0
UserC,Induction stove,h09_su04,0.0
UserC,Induction stove,h10_su04,0.0
UserC,Induction stove,h11_su04,0.0
UserC,Induction stove,h12_su04,0.0
UserC,Induction stove,h13_su04,0.0
UserC,Induction stove,h14_su04,0.0
UserC,Induction stove,h15_su04,0.0
UserC,Induction stove,h16_su04,0.0
UserC,Induction stove,h17_su04,0.0
UserC,Induction stove,h18_su04,0.0
UserC,Induction stove,h19_su04,0.0
UserC,Induction stove,h20_su04,0.0
UserC,Induction stove,h21_su04,0.0
UserC,Induction stove,h22_su04,0.0
UserC,Induction stove,h23_su04,0.0
UserC,Induction stove,h24_su04,0.0
UserC,Induction stove,h01_su05,0.0
UserC,Induction stove,h02_su05,0.0
UserC,Induction stove,h03_su05,0.0
UserC,Induction stove,h04_su05,0.0
UserC,Induction stove,h05_su05,0.0
UserC,Induction stove,h06_su05,0.0
UserC,Induction stove,h07_su05,0.0
UserC,Induction stove,h08_su05,0.0
UserC,Induction stove,h09_su05,0.0
UserC,Induction stove,h10_su05,0.0
UserC,Induction stove,h11_su05,0.0
UserC,Induction stove,h12_su05,0.0
UserC,Induction stove,h13_su05,0.0
UserC,Induction stove,h14_su05,0.0
UserC,Induction stove,h15_su05,0.0
UserC,Induction stove,h16_su05,0.0
UserC,Induction stove,h17_su05,0.0
UserC,Induction stove,h18_su05,0.0
UserC,Induction stove,h19_su05,0.0
UserC,Induction stove,h20_su05,0.0
UserC,Induction stove,h21_su05,0.0
UserC,Induction stove,h22_su05,0.0
UserC,Induction stove,h23_su05,0.0
UserC,Induction stove,h24_su05,0.0
UserC,Induction stove,h01_su06,0.0
UserC,Induction stove,h02_su06,0.0
UserC,Induction stove,h03_su06,0.0
UserC,Induction stove,h04_su06,0.0
UserC,Induction stove,h05_su06,0.0
UserC,Induction stove,h06_su06,0.0
UserC,Induction stove,h07_su06,0.0
UserC,Induction stove,h08_su06,0.0
UserC,Induction stove,h09_su06,0.0
UserC,Induction stove,h10_su06,0.0
UserC,Induction stove,h11_su06,0.0
UserC,Induction stove,h12_su06,0.0
UserC,Induction stove,h13_su06,0.0
UserC,Induction stove,h14_su06,0.0
UserC,Induction stove,h15_su06,0.0
UserC,Induction stove,h16_su06,0.0
UserC,Induction stove,h17_su06,0.0
UserC,Induction stove,h18_su06,0.0
UserC,Induction stove,h19_su06,0.0
UserC,Induction stove,h20_su06,0.0
UserC,Induction stove,h21_su06,0.0
UserC,Induction stove,h22_su06,0.0
UserC,Induction stove,h23_su06,0.0
UserC,Induction stove,h24_su06,0.0
UserC,Induction stove,h01_su07,0.0
UserC,Induction stove,h02_su07,0.0
UserC,Induction stove,h03_su07,0.0
UserC,Induction stove,h04_su07,0.0
UserC,Induction stove,h05_su07,0.0
UserC,Induction stove,h06_su07,0.0
UserC,Induction stove,h07_su07,0.0
UserC,Induction stove,h08_su07,0.0
UserC,Induction stove,h09_su07,0.0
UserC,Induction stove,h10_su07,0.0
UserC,Induction stove,h11_su07,0.0
UserC,Induction stove,h12_su07,0.0
UserC,Induction stove,h13_su07,0.0
UserC,Induction stove,h14_su07,0.0
UserC,Induction stove,h15_su07,0.0
UserC,Induction stove,h16_su07,0.0
UserC,Induction stove,h17_su07,0.0
UserC,Induction stove,h18_su07,0.0
UserC,Induction stove,h19_su07,0.0
UserC,Induction stove,h20_su07,0.0
UserC,Induction stove,h21_su07,0.0
UserC,Induction stove,h22_su07,0.0
UserC,Induction stove,h23_su07,0.0
UserC,Induction stove,h24_su07,0.0
UserC,Induction stove,h01_su08,0.0
UserC,Induction stove,h02_su08,0.0
UserC,Induction stove,h03_su08,0.0
UserC,Induction stove,h04_su08,0.0
UserC,Induction stove,h05_su08,0.0
UserC,Induction stove,h06_su08,0.0
UserC,Induction stove,h07_su08,0.0
UserC,Induction stove,h08_su08,0.0
UserC,Induction stove,h09_su08,0.0
UserC,Induction stove,h10_su08,0.0
UserC,Induction stove,h11_su08,0.0
UserC,Induction stove,h12_su08,0.0
UserC,Induction stove,h13_su08,0.0
UserC,Induction stove,h14_su08,0.0
UserC,Induction stove,h15_su08,0.0
UserC,Induction stove,h16_su08,0.0
UserC,Induction stove,h17_su08,0.0
UserC,Induction stove,h18_su08,0.0
UserC,Induction stove,h19_su08,0.0
UserC,Induction stove,h20_su08,0.0
UserC,Induction stove,h21_su08,0.0
UserC,Induction stove,h22_su08,0.0
UserC,Induction stove,h23_su08,0.0
UserC,Induction stove,h24_su08,0.0
UserC,Induction stove,h01_su09,0.0
UserC,Induction stove,h02_su09,0.0
UserC,Induction stove,h03_su09,0.0
UserC,Induction stove,h04_su09,0.0
UserC,Induction stove,h05_su09,0.0
UserC,Induction stove,h06_su09,0.0
UserC,Induction stove,h07_su09,0.0
UserC,Induction stove,h08_su09,0.0
UserC,Induction stove,h09_su09,0.0
UserC,Induction stove,h10_su09,0.0
UserC,Induction stove,h11_su09,0.0
UserC,Induction stove,h12_su09,0.0
UserC,Induction stove,h13_su09,0.0
UserC,Induction stove,h14_su09,0.0
UserC,Induction stove,h15_su09,0.0
UserC,Induction stove,h16_su09,0.0
UserC,Induction stove,h17_su09,0.0
UserC,Induction stove,h18_su09,0.0
UserC,Induction stove,h19_su09,0.0
UserC,Induction stove,h20_su09,0.0
UserC,Induction stove,h21_su09,0.0
UserC,Induction stove,h22_su09,0.0
UserC,Induction stove,h23_su09,0.0
UserC,Induction stove,h24_su09,0.0
UserC,Induction stove,h01_su10,0.0
UserC,Induction stove,h02_su10,0.0
UserC,Induction stove,h03_su10,0.0
UserC,Induction stove,h04_su10,0.0
UserC,Induction stove,h05_su10,0.0
UserC,Induction stove,h06_su10,0.0
UserC,Induction stove,h07_su10,0.0
UserC,Induction stove,h08_su10,0.0
UserC,Induction stove,h09_su10,0.0
UserC,Induction stove,h10_su10,0.0
UserC,Induction stove,h11_su10,0.0
UserC,Induction stove,h12_su10,0.0
UserC,Induction stove,h13_su10,0.0
UserC,Induction stove,h14_su10,0.0
UserC,Induction stove,h15_su10,0.0
UserC,Induction stove,h16_su10,0.0
UserC,Induction stove,h17_su10,0.0
UserC,Induction stove,h18_su10,0.0
UserC,Induction stove,h19_su10,0.0
UserC,Induction stove,h20_su10,0.0
UserC,Induction stove,h21_su10,0.0
UserC,Induction stove,h22_su10,0.0
UserC,Induction stove,h23_su10,0.0
UserC,Induction stove,h24_su10,0.0
UserC,Induction stove,h01_su11,0.0
UserC,Induction stove,h02_su11,0.0
UserC,Induction stove,h03_su11,0.0
UserC,Induction stove,h04_su11,0.0
UserC,Induction stove,h05_su11,0.0
UserC,Induction stove,h06_su11,0.0
UserC,Induction stove,h07_su11,0.0
UserC,Induction stove,h08_su11,0.0
UserC,Induction stove,h09_su11,0.0
UserC,Induction stove,h10_su11,0.0
UserC,Induction stove,h11_su11,0.0
UserC,Induction stove,h12_su11,0.0
UserC,Induction stove,h13_su11,0.0
UserC,Induction stove,h14_su11,0.0
UserC,Induction stove,h15_su11,0.0
UserC,Induction stove,h16_su11,0.0
UserC,Induction stove,h17_su11,0.0
UserC,Induction stove,h18_su11,0.0
UserC,Induction stove,h19_su11,0.0
UserC,Induction stove,h20_su11,0.0
UserC,Induction stove,h21_su11,0.0
UserC,Induction stove,h22_su11,0.0
UserC,Induction stove,h23_su11,0.0
UserC,Induction stove,h24_su11,0.0
UserC,Induction stove,h01_su12,0.0
UserC,Induction stove,h02_su12,0.0
UserC,Induction stove,h03_su12,0.0
UserC,Induction stove,h04_su12,0.0
UserC,Induction stove,h05_su12,0.0
UserC,Induction stove,h06_su12,0.0
UserC,Induction stove,h07_su12,0.0
UserC,Induction stove,h08_su12,0.0
UserC,Induction stove,h09_su12,0.0
UserC,Induction stove,h10_su12,0.0
UserC,Induction stove,h11_su12,0.0
UserC,Induction stove,h12_su12,0.0
UserC,Induction stove,h13_su12,0.0
UserC,Induction stove,h14_su12,0.0
UserC,Induction stove,h15_su12,0.0
UserC,Induction stove,h16_su12,0.0
UserC,Induction stove,h17_su12,0.0
UserC,Induction stove,h18_su12,0.0
UserC,Induction stove,h19_su12,0.0
UserC,Induction stove,h20_su12,0.0
UserC,Induction stove,h21_su12,0.0
UserC,Induction stove,h22_su12,0.0
UserC,Induction stove,h23_su12,0.0
UserC,Induction stove,h24_su12,0.0
UserC,Induction stove,h01_su13,0.0
UserC,Induction stove,h02_su13,0.0
UserC,Induction stove,h03_su13,0.0
UserC,Induction stove,h04_su13,0.0
UserC,Induction stove,h05_su13,0.0
UserC,Induction stove,h06_su13,0.0
UserC,Induction stove,h07_su13,0.0
UserC,Induction stove,h08_su13,0.0
UserC,Induction stove,h09_su13,0.0
UserC,Induction stove,h10_su13,0.0
UserC,Induction stove,h11_su13,0.0
UserC,Induction stove,h12_su13,0.0
UserC,Induction stove,h13_su13,0.0
UserC,Induction stove,h14_su13,0.0
UserC,Induction stove,h15_su13,0.0
UserC,Induction stove,h16_su13,0.0
UserC,Induction stove,h17_su13,0.0
UserC,Induction stove,h18_su13,0.0
UserC,Induction stove,h19_su13,0.0
UserC,Induction stove,h20_su13,0.0
UserC,Induction stove,h21_su13,0.0
UserC,Induction stove,h22_su13,0.0
UserC,Induction stove,h23_su13,0.0
UserC,Induction stove,h24_su13,0.0
UserC,Induction stove,h01_su14,0.0
UserC,Induction stove,h02_su14,0.0
UserC,Induction stove,h03_su14,0.0
UserC,Induction stove,h04_su14,0.0
UserC,Induction stove,h05_su14,0.0
UserC,Induction stove,h06_su14,0.0
UserC,Induction stove,h07_su14,0.0
UserC,Induction stove,h08_su14,0.0
UserC,Induction stove,h09_su14,0.0
UserC,Induction stove,h10_su14,0.0
UserC,Induction stove,h11_su14,0.0
UserC,Induction stove,h12_su14,0.0
UserC,Induction stove,h13_su14,0.0
UserC,Induction stove,h14_su14,0.0
UserC,Induction stove,h15_su14,0.0
UserC,Induction stove,h16_su14,0.0
UserC,Induction stove,h17_su14,0.0
UserC,Induction stove,h18_su14,0.0
UserC,Induction stove,h19_su14,0.0
UserC,Induction stove,h20_su14,0.0
UserC,Induction stove,h21_su14,0.0
UserC,Induction stove,h22_su14,0.0
UserC,Induction stove,h23_su14,0.0
UserC,Induction stove,h24_su14,0.0
UserC,Induction stove,peak,0.0
UserC,Gas stove,h01_wi01,0.0
UserC,Gas stove,h02_wi01,0.0
UserC,Gas stove,h03_wi01,0.0
UserC,Gas stove,h04_wi01,0.0
UserC,Gas stove,h05_wi01,0.0
UserC,Gas stove,h06_wi01,0.0
UserC,Gas stove,h07_wi01,0.0
UserC,Gas stove,h08_wi01,0.0
UserC,Gas stove,h09_wi01,0.0
UserC,Gas stove,h10_wi01,0.0
UserC,Gas stove,h11_wi01,0.0
UserC,Gas stove,h12_wi01,0.0
UserC,Gas stove,h13_wi01,0.0
UserC,Gas stove,h14_wi01,0.0
UserC,Gas stove,h15_wi01,0.0
UserC,Gas stove,h16_wi01,0.0
UserC,Gas stove,h17_wi01,0.0
UserC,Gas stove,h18_wi01,0.0
UserC,Gas stove,h19_wi01,0.0
UserC,Gas stove,h20_wi01,0.0
UserC,Gas stove,h21_wi01,0.0
UserC,Gas stove,h22_wi01,0.0
UserC,Gas stove,h23_wi01,0.0
UserC,Gas stove,h24_wi01,0.0
UserC,Gas stove,h01_wi02,0.0
UserC,Gas stove,h02_wi02,0.0
UserC,Gas stove,h03_wi02,0.0
UserC,Gas stove,h04_wi02,0.0
UserC,Gas stove,h05_wi02,0.0
UserC,Gas stove,h06_wi02,0.0
UserC,Gas stove,h07_wi02,0.0
UserC,Gas stove,h08_wi02,0.0
UserC,Gas stove,h09_wi02,0.0
UserC,Gas stove,h10_wi02,0.0
UserC,Gas stove,h11_wi02,0.0
UserC,Gas stove,h12_wi02,0.0
UserC,Gas stove,h13_wi02,0.0
UserC,Gas stove,h14_wi02,0.0
UserC,Gas stove,h15_wi02,0.0
UserC,Gas stove,h16_wi02,0.0
UserC,Gas stove,h17_wi02,0.0
UserC,Gas stove,h18_wi02,0.0
UserC,Gas stove,h19_wi02,0.0
UserC,Gas stove,h20_wi02,0.0
UserC,Gas stove,h21_wi02,0.0
UserC,Gas stove,h22_wi02,0.0
UserC,Gas stove,h23_wi02,0.0
UserC,Gas stove,h24_wi02,0.0
UserC,Gas stove,h01_wi03,0.0
UserC,Gas stove,h02_wi03,0.0
UserC,Gas stove,h03_wi03,0.0
UserC,Gas stove,h04_wi03,0.0
UserC,Gas stove,h05_wi03,0.0
UserC,Gas stove,h06_wi03,0.0
UserC,Gas stove,h07_wi03,0.0
UserC,Gas stove,h08_wi03,0.0
UserC,Gas stove,h09_wi03,0.0
UserC,Gas stove,h10_wi03,0.0
UserC,Gas stove,h11_wi03,0.0
UserC,Gas stove,h12_wi03,0.0
UserC,Gas stove,h13_wi03,0.0
UserC,Gas stove,h14_wi03,0.0
UserC,Gas stove,h15_wi03,0.0
UserC,Gas stove,h16_wi03,0.0
UserC,Gas stove,h17_wi03,0.0
UserC,Gas stove,h18_wi03,0.0
UserC,Gas stove,h19_wi03,0.0
UserC,Gas stove,h20_wi03,0.0
UserC,Gas stove,h21_wi03,0.0
UserC,Gas stove,h22_wi03,0.0
UserC,Gas stove,h23_wi03,0.0
UserC,Gas stove,h24_wi03,0.0
UserC,Gas stove,h01_wi04,0.0
UserC,Gas stove,h02_wi04,0.0
UserC,Gas stove,h03_wi04,0.0
UserC,Gas stove,h04_wi04,0.0
UserC,Gas stove,h05_wi04,0.0
UserC,Gas stove,h06_wi04,0.0
UserC,Gas stove,h07_wi04,0.0
UserC,Gas stove,h08_wi04,0.0
UserC,Gas stove,h09_wi04,0.0
UserC,Gas stove,h10_wi04,0.0
UserC,Gas stove,h11_wi04,0.0
UserC,Gas stove,h12_wi04,0.0
UserC,Gas stove,h13_wi04,0.0
UserC,Gas stove,h14_wi04,0.0
UserC,Gas stove,h15_wi04,0.0
UserC,Gas stove,h16_wi04,0.0
UserC,Gas stove,h17_wi04,0.0
UserC,Gas stove,h18_wi04,0.0
UserC,Gas stove,h19_wi04,0.0
UserC,Gas stove,h20_wi04,0.0
UserC,Gas stove,h21_wi04,0.0
UserC,Gas stove,h22_wi04,0.0
UserC,Gas stove,h23_wi04,0.0
UserC,Gas stove,h24_wi04,0.0
UserC,Gas stove,h01_wi05,0.0
UserC,Gas stove,h02_wi05,0.0
UserC,Gas stove,h03_wi05,0.0
UserC,Gas stove,h04_wi05,0.0
UserC,Gas stove,h05_wi05,0.0
UserC,Gas stove,h06_wi05,0.0
UserC,Gas stove,h07_wi05,0.0
UserC,Gas stove,h08_wi05,0.0
UserC,Gas stove,h09_wi05,0.0
UserC,Gas stove,h10_wi05,0.0
UserC,Gas stove,h11_wi05,0.0
UserC,Gas stove,h12_wi05,0.0
UserC,Gas stove,h13_wi05,0.0
UserC,Gas stove,h14_wi05,0.0
UserC,Gas stove,h15_wi05,0.0
UserC,Gas stove,h16_wi05,0.0
UserC,Gas stove,h17_wi05,0.0
UserC,Gas stove,h18_wi05,0.0
UserC,Gas stove,h19_wi05,0.0
UserC,Gas stove,h20_wi05,0.0
UserC,Gas stove,h21_wi05,0.0
UserC,Gas stove,h22_wi05,0.0
UserC,Gas stove,h23_wi05,0.0
UserC,Gas stove,h24_wi05,0.0
UserC,Gas stove,h01_wi06,0.0
UserC,Gas stove,h02_wi06,0.0
UserC,Gas stove,h03_wi06,0.0
UserC,Gas stove,h04_wi06,0.0
UserC,Gas stove,h05_wi06,0.0
UserC,Gas stove,h06_wi06,0.0
UserC,Gas stove,h07_wi06,0.0
UserC,Gas stove,h08_wi06,0.0
UserC,Gas stove,h09_wi06,0.0
UserC,Gas stove,h10_wi06,0.0
UserC,Gas stove,h11_wi06,0.0
UserC,Gas stove,h12_wi06,0.0
UserC,Gas stove,h13_wi06,0.0
UserC,Gas stove,h14_wi06,0.0
UserC,Gas stove,h15_wi06,0.0
UserC,Gas stove,h16_wi06,0.0
UserC,Gas stove,h17_wi06,0.0
UserC,Gas stove,h18_wi06,0.0
UserC,Gas stove,h19_wi06,0.0
UserC,Gas stove,h20_wi06,0.0
UserC,Gas stove,h21_wi06,0.0
UserC,Gas stove,h22_wi06,0.0
UserC,Gas stove,h23_wi06,0.0
UserC,Gas stove,h24_wi06,0.0
UserC,Gas stove,h01_wi07,0.0
UserC,Gas stove,h02_wi07,0.0
UserC,Gas stove,h03_wi07,0.0
UserC,Gas stove,h04_wi07,0.0
UserC,Gas stove,h05_wi07,0.0
UserC,Gas stove,h06_wi07,0.0
UserC,Gas stove,h07_wi07,0.0
UserC,Gas stove,h08_wi07,0.0
UserC,Gas stove,h09_wi07,0.0
UserC,Gas stove,h10_wi07,0.0
UserC,Gas stove,h11_wi07,0.0
UserC,Gas stove,h12_wi07,0.0
UserC,Gas stove,h13_wi07,0.0
UserC,Gas stove,h14_wi07,0.0
UserC,Gas stove,h15_wi07,0.0
UserC,Gas stove,h16_wi07,0.0
UserC,Gas stove,h17_wi07,0.0
UserC,Gas stove,h18_wi07,0.0
UserC,Gas stove,h19_wi07,0.0
UserC,Gas stove,h20_wi07,0.0
UserC,Gas stove,h21_wi07,0.0
UserC,Gas stove,h22_wi07,0.0
UserC,Gas stove,h23_wi07,0.0
UserC,Gas stove,h24_wi07,0.0
UserC,Gas stove,h01_wi08,0.0
UserC,Gas stove,h02_wi08,0.0
UserC,Gas stove,h03_wi08,0.0
UserC,Gas stove,h04_wi08,0.0
UserC,Gas stove,h05_wi08,0.0
UserC,Gas stove,h06_wi08,0.0
UserC,Gas stove,h07_wi08,0.0
UserC,Gas stove,h08_wi08,0.0
UserC,Gas stove,h09_wi08,0.0
UserC,Gas stove,h10_wi08,0.0
UserC,Gas stove,h11_wi08,0.0
UserC,Gas stove,h12_wi08,0.0
UserC,Gas stove,h13_wi08,0.0
UserC,Gas stove,h14_wi08,0.0
UserC,Gas stove,h15_wi08,0.0
UserC,Gas stove,h16_wi08,0.0
UserC,Gas stove,h17_wi08,0.0
UserC,Gas stove,h18_wi08,0.0
UserC,Gas stove,h19_wi08,0.0
UserC,Gas stove,h20_wi08,0.0
UserC,Gas stove,h21_wi08,0.0
UserC,Gas stove,h22_wi08,0.0
UserC,Gas stove,h23_wi08,0.0
UserC,Gas stove,h24_wi08,0.0
UserC,Gas stove,h01_wi09,0.0
UserC,Gas stove,h02_wi09,0.0
